8000,57210,4,6,0,0,40,452,0
8000,57426,4,6,0,0,40,452,0
8000,57214,4,6,0,0,40,452,0
8000,57288,4,6,0,0,40,452,0
57020,8000,4,6,0,0,36,385,0
57310,8000,4,6,0,0,40,453,0
57320,8000,4,6,0,0,36,352,0
8000,57280,4,6,0,0,36,352,0
57070,8000,4,6,1,0,43,523,1
8000,57282,4,6,1,0,43,523,1
8000,56994,4,6,1,0,43,523,1
57052,8000,4,6,0,0,36,352,0
8000,57316,4,6,0,0,36,352,0
57290,8000,4,6,1,0,34,381,1
8000,57076,4,6,1,0,34,381,1
8000,57108,4,6,1,0,34,381,1
8000,57070,4,6,1,0,34,381,1
57160,8000,4,6,1,0,37,395,1
8000,57160,4,6,1,0,37,395,1
8000,57078,4,6,1,0,37,395,1
57238,8000,4,6,1,0,40,412,1
57378,8000,4,6,1,0,42,473,1
57376,8000,4,6,0,0,36,352,0
8000,57422,4,6,0,0,36,352,0
57064,8000,4,6,0,0,33,372,0
57374,8000,4,6,1,0,36,442,1
57190,8000,4,6,0,0,33,371,0
57336,8000,4,6,0,0,36,352,0
8000,56998,4,6,0,0,36,352,0
57054,8000,4,6,0,0,39,403,0
57110,8000,4,6,0,0,36,352,0
8000,56992,4,6,0,0,36,352,0
8000,56996,4,6,0,0,36,352,0
57140,8000,4,6,1,0,43,523,1
57302,8000,4,6,0,0,36,385,0
57162,8000,4,6,1,0,34,382,1
57432,8000,4,6,1,0,37,396,1
57022,8000,4,6,0,0,33,372,0
8000,57270,4,6,0,0,33,372,0
8000,57378,4,6,0,0,33,372,0
8000,57276,4,6,0,0,33,372,0
57224,8000,4,6,0,0,36,352,0
8000,57278,4,6,0,0,36,352,0
8000,57372,4,6,0,0,36,352,0
8000,57374,4,6,0,0,36,352,0
8000,57376,4,6,0,0,36,352,0
8000,57178,4,6,0,0,36,352,0
8000,57176,4,6,0,0,36,352,0
8000,57174,4,6,0,0,36,352,0
57256,8000,4,6,0,0,40,452,0
57164,8000,4,6,0,0,36,352,0
57062,8000,4,6,0,0,36,385,0
57012,8000,4,6,1,0,40,413,1
57288,8000,4,6,1,0,37,394,1
57292,8000,4,6,0,0,36,352,0
56992,8000,4,6,1,0,42,426,1
57098,8000,4,6,1,0,41,464,1
57112,8000,4,6,1,0,43,513,1
57082,8000,4,6,1,0,42,473,1
8000,57098,4,6,1,0,42,473,1
8000,57094,4,6,1,0,42,473,1
8000,57096,4,6,1,0,42,473,1
8000,57090,4,6,1,0,42,473,1
8000,57092,4,6,1,0,42,473,1
57196,8000,4,6,0,0,36,352,0
8000,57308,4,6,0,0,36,352,0
57048,8000,4,6,0,0,36,385,0
8000,57304,4,6,0,0,36,385,0
8000,57306,4,6,0,0,36,385,0
8000,57302,4,6,0,0,36,385,0
8000,57394,4,6,0,0,36,385,0
8000,57392,4,6,0,0,36,385,0
8000,57390,4,6,0,0,36,385,0
57152,8000,4,6,0,0,36,352,0
57122,8000,4,6,0,0,36,352,0
57254,8000,4,6,0,0,39,403,0
8000,57398,4,6,0,0,39,403,0
8000,57410,4,6,0,0,39,403,0
8000,57412,4,6,0,0,39,403,0
57276,8000,4,6,0,0,36,352,0
8000,57418,4,6,0,0,36,352,0
57194,8000,4,6,0,0,36,352,0
8000,57154,4,6,0,0,36,352,0
57388,8000,4,6,1,0,39,456,1
8000,57150,4,6,1,0,39,456,1
8000,57152,4,6,1,0,39,456,1
8000,57256,4,6,1,0,39,456,1
8000,57254,4,6,1,0,39,456,1
8000,57252,4,6,1,0,39,456,1
8000,57110,4,6,1,0,39,456,1
8000,57250,4,6,1,0,39,456,1
57168,8000,4,6,1,0,41,463,1
8000,57006,4,6,1,0,41,463,1
57176,8000,4,6,0,0,33,372,0
57178,8000,4,6,0,0,36,352,0
8000,57008,4,6,0,0,36,352,0
57092,8000,4,6,0,0,33,372,0
57270,8000,4,6,1,0,41,460,1
57154,8000,4,6,1,0,44,533,1
57040,8000,4,6,0,0,36,352,0
57324,8000,4,6,1,0,46,494,1
57240,8000,4,6,0,0,36,352,0
57306,8000,4,6,0,0,36,352,0
57008,8000,4,6,1,0,34,382,1
57422,8000,4,6,0,0,36,352,0
57334,8000,4,6,1,0,45,444,1
57398,8000,4,6,1,0,44,534,1
8000,57322,4,6,1,0,44,534,1
57236,8000,4,6,1,0,34,381,1
57392,8000,4,6,1,0,42,474,1
57076,8000,4,6,1,0,39,455,1
8000,57324,4,6,1,0,39,455,1
57014,8000,4,6,1,0,41,463,1
57024,8000,4,6,0,0,36,352,0
56986,8000,4,6,1,0,46,494,1
57380,8000,4,6,0,0,36,352,0
57330,8000,4,6,1,0,42,426,1
8000,57438,4,6,1,0,42,426,1
8000,57436,4,6,1,0,42,426,1
57138,8000,4,6,0,0,39,403,0
8000,57434,4,6,0,0,39,403,0
57200,8000,4,6,1,0,42,500,1
8000,57432,4,6,1,0,42,500,1
8000,57132,4,6,1,0,42,500,1
8000,57136,4,6,1,0,42,500,1
8000,57134,4,6,1,0,42,500,1
8000,57138,4,6,1,0,42,500,1
57372,8000,4,6,1,0,39,455,1
57262,8000,4,6,0,0,36,384,0
57090,8000,4,6,0,0,36,385,0
8000,57028,4,6,0,0,36,385,0
8000,57024,4,6,0,0,36,385,0
8000,57026,4,6,0,0,36,385,0
57146,8000,4,6,1,0,39,455,1
8000,57020,4,6,1,0,39,455,1
8000,57022,4,6,1,0,39,455,1
57124,8000,4,6,1,0,41,452,1
57390,8000,4,6,1,0,36,443,1
8000,57320,4,6,1,0,36,443,1
8000,57340,4,6,1,0,36,443,1
8000,57342,4,6,1,0,36,443,1
8000,57348,4,6,1,0,36,443,1
57402,8000,4,6,1,0,34,382,1
8000,57182,4,6,1,0,34,382,1
57342,8000,4,6,1,0,34,383,1
8000,57180,4,6,1,0,34,383,1
8000,57228,4,6,1,0,34,383,1
8000,57226,4,6,1,0,34,383,1
8000,57224,4,6,1,0,34,383,1
8000,57222,4,6,1,0,34,383,1
8000,57188,4,6,1,0,34,383,1
8000,57220,4,6,1,0,34,383,1
8000,57292,4,6,1,0,34,383,1
8000,57290,4,6,1,0,34,383,1
8000,57112,4,6,1,0,34,383,1
8000,57296,4,6,1,0,34,383,1
8000,57294,4,6,1,0,34,383,1
57248,8000,4,6,0,0,36,385,0
57264,8000,4,6,0,0,33,371,0
57126,8000,4,6,1,0,42,502,1
57006,8000,4,6,1,0,37,395,1
57294,8000,4,6,1,0,40,412,1
8000,57118,4,6,1,0,40,412,1
8000,57448,4,6,1,0,40,412,1
57348,8000,4,6,0,0,36,352,0
8000,57446,4,6,0,0,36,352,0
57132,8000,4,6,0,0,36,385,0
57278,8000,4,6,0,0,36,352,0
57412,8000,4,6,1,0,47,504,1
8000,57440,4,6,1,0,47,504,1
57208,8000,4,6,1,0,35,420,1
8000,57042,4,6,1,0,35,420,1
8000,57040,4,6,1,0,35,420,1
57252,8000,4,6,0,0,36,352,0
57206,8000,4,6,1,0,38,433,1
57280,8000,4,6,0,0,36,352,0
57338,8000,4,6,1,0,47,505,1
57038,8000,4,6,1,0,40,413,1
57420,8000,4,6,1,0,39,413,1
57136,8000,4,6,0,0,36,352,0
57188,8000,4,6,0,0,36,384,0
57410,8000,4,6,1,0,40,413,1
8000,57206,4,6,1,0,40,413,1
8000,57200,4,6,1,0,40,413,1
8000,57366,4,6,1,0,40,413,1
8000,57364,4,6,1,0,40,413,1
8000,57362,4,6,1,0,40,413,1
8000,57208,4,6,1,0,40,413,1
8000,57360,4,6,1,0,40,413,1
8000,57168,4,6,1,0,40,413,1
8000,57164,4,6,1,0,40,413,1
57180,8000,4,6,0,0,39,403,0
57322,8000,4,6,0,0,39,403,0
8000,57162,4,6,0,0,39,403,0
57242,8000,4,6,1,0,41,462,1
57108,8000,4,6,1,0,40,414,1
8000,57014,4,6,1,0,40,414,1
8000,57062,4,6,1,0,40,414,1
8000,57064,4,6,1,0,40,414,1
8000,57066,4,6,1,0,40,414,1
8000,57068,4,6,1,0,40,414,1
57150,8000,4,6,1,0,42,473,1
57220,8000,4,6,0,0,36,385,0
57440,8000,4,6,1,0,47,505,1
57434,8000,4,6,1,0,34,383,1
8000,57380,4,6,1,0,34,383,1
57332,8000,4,6,1,0,39,413,1
8000,57382,4,6,1,0,39,413,1
8000,57388,4,6,1,0,39,413,1
57066,8000,4,6,0,0,36,352,0
57214,8000,4,6,1,0,42,501,1
57026,8000,4,6,0,0,39,403,0
8000,57330,4,6,0,0,39,403,0
57448,8000,4,6,1,0,39,413,1
8000,57266,4,6,1,0,39,413,1
57034,8000,4,6,1,0,37,395,1
8000,57264,4,6,1,0,37,395,1
57010,8000,4,6,0,0,36,352,0
8000,57268,4,6,0,0,36,352,0
57340,8000,4,6,1,0,37,396,1
57268,8000,4,6,0,0,39,402,0
8000,57148,4,6,0,0,39,402,0
8000,56986,4,6,0,0,39,402,0
8000,57010,4,6,0,0,39,402,0
57350,8000,4,6,1,0,40,414,1
8000,57012,4,6,1,0,40,414,1
57042,8000,4,6,1,0,41,463,1
8000,57140,4,6,1,0,41,463,1
8000,57146,4,6,1,0,41,463,1
